EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
1738551;0;GR;3901;Chur;Museumstrasse;5;7000;0;Chur;2759755.095;1190705.372;de
1738552;0;GR;3901;Chur;Süsswinkelgasse;18;7000;0;Chur;2759767.968;1190753.328;de
1738553;0;GR;3901;Chur;Süsswinkelgasse;20;7000;0;Chur;2759768.039;1190734.039;de
1738554;0;GR;3901;Chur;Süsswinkelgasse;25;7000;0;Chur;2759782.293;1190700.694;de
1738555;0;GR;3901;Chur;Alte Schanfiggerstrasse;5;7000;0;Chur;2760001.471;1190668.825;de
1738556;0;GR;3901;Chur;Alte Schanfiggerstrasse;20;7000;0;Chur;2760163.173;1190516.616;de
1738557;0;GR;3901;Chur;Alte Schanfiggerstrasse;41;7000;0;Chur;2760360.63;1190368.235;de
1738562;0;GR;3901;Chur;St. Luzistrasse;2;7000;0;Chur;2759938.102;1190462.726;de
1738563;0;GR;3901;Chur;St. Luzistrasse;6;7000;0;Chur;2759966.276;1190455.549;de
1738564;0;GR;3901;Chur;St. Luzistrasse;8;7000;0;Chur;2759996.644;1190473.673;de
1738565;0;GR;3901;Chur;St. Luzistrasse;8a;7000;0;Chur;2760027;1190459;de
1738566;0;GR;3901;Chur;St. Luzistrasse;10;7000;0;Chur;2760012.726;1190483.14;de
1738567;0;GR;3901;Chur;St. Luzistrasse;14;7000;0;Chur;2760074.28;1190455.929;de
1738568;0;GR;3901;Chur;St. Luzistrasse;16;7000;0;Chur;2760074;1190494;de
1738569;0;GR;3901;Chur;Arosastrasse;2;7000;0;Chur;2759975;1190737;de
1738570;0;GR;3901;Chur;Arosastrasse;15;7000;0;Chur;2759981.791;1190926.527;de
1738571;0;GR;3901;Chur;Arosastrasse;17;7000;0;Chur;2760015.431;1190889.792;de
1738572;0;GR;3901;Chur;Arosastrasse;25;7000;0;Chur;2760060.408;1190805.984;de
1738573;0;GR;3901;Chur;Arosastrasse;29;7000;0;Chur;2760073.723;1190769.479;de
1738574;0;GR;3901;Chur;Arosastrasse;31;7000;0;Chur;2760087.115;1190748.948;de
1738575;0;GR;3901;Chur;Arosastrasse;33;7000;0;Chur;2760099.564;1190735.203;de
1738576;0;GR;3901;Chur;Halde;2;7000;0;Chur;2759900.518;1191081.842;de
1738577;0;GR;3901;Chur;Haldenweg;3;7000;0;Chur;2759886.246;1191068.396;de
1738578;0;GR;3901;Chur;Haldenweg;5;7000;0;Chur;2759889.038;1191057.768;de
1738579;0;GR;3901;Chur;Haldenweg;5a;7000;0;Chur;2759891.831;1191050.166;de
1738580;0;GR;3901;Chur;Haldenweg;12;7000;0;Chur;2759906.44;1190976.282;de
1738581;0;GR;3901;Chur;Haldenweg;15;7000;0;Chur;2759917.129;1191061.183;de
1738582;0;GR;3901;Chur;Haldenweg;17;7000;0;Chur;2759925.248;1191081.558;de
1738583;0;GR;3901;Chur;Haldenweg;19;7000;0;Chur;2759932.996;1191087.239;de
1738584;0;GR;3901;Chur;Haldenweg;21;7000;0;Chur;2759940.744;1191089.504;de
1738585;0;GR;3901;Chur;Haldenweg;23;7000;0;Chur;2759924.441;1191057.144;de
1738586;0;GR;3901;Chur;Haldenweg;25;7000;0;Chur;2759936.591;1191068.008;de
1738587;0;GR;3901;Chur;Haldenweg;27;7000;0;Chur;2759952.727;1191082.359;de
1738588;0;GR;3901;Chur;Hof;1;7000;0;Chur;2759799.132;1190650.07;de
1738589;0;GR;3901;Chur;Hof;2;7000;0;Chur;2759806.193;1190637.135;de
1738590;0;GR;3901;Chur;Hof;4;7000;0;Chur;2759808.767;1190628.845;de
1738591;0;GR;3901;Chur;Hof;5;7000;0;Chur;2759810.914;1190652.212;de
1738592;0;GR;3901;Chur;Hof;6;7000;0;Chur;2759815.352;1190640.699;de
1738593;0;GR;3901;Chur;Hof;7;7000;0;Chur;2759819.884;1190659.308;de
1738594;0;GR;3901;Chur;Hof;10;7000;0;Chur;2759826.91;1190640.712;de
1738595;0;GR;3901;Chur;Hof;11;7000;0;Chur;2759846.259;1190676.846;de
1738596;0;GR;3901;Chur;Hof;12;7000;0;Chur;2759842.749;1190641.059;de
1738597;0;GR;3901;Chur;Hof;14;7000;0;Chur;2759863.482;1190638.715;de
1738598;0;GR;3901;Chur;Hof;16;7000;0;Chur;2759877.325;1190636.29;de
1738599;0;GR;3901;Chur;Hof;19;7000;0;Chur;2759874.498;1190695.407;de
1738600;0;GR;3901;Chur;Hof;20;7000;0;Chur;2759882.737;1190667.717;de
1738601;0;GR;3901;Chur;Hofgraben;5;7000;0;Chur;2759852.08;1191007.454;de
1738602;0;GR;3901;Chur;Planaterrastrasse;1;7000;0;Chur;2759785.742;1190974.323;de
1738603;0;GR;3901;Chur;Planaterrastrasse;5;7000;0;Chur;2759814.716;1190965.188;de
1738604;0;GR;3901;Chur;Planaterrastrasse;6;7000;0;Chur;2759814.77;1190956.311;de
1738605;0;GR;3901;Chur;Planaterrastrasse;8;7000;0;Chur;2759827.02;1190948.012;de
1738606;0;GR;3901;Chur;Planaterrastrasse;10;7000;0;Chur;2759833.46;1190946.84;de
1738607;0;GR;3901;Chur;Planaterrastrasse;14;7000;0;Chur;2759856.493;1190919.812;de
1738608;0;GR;3901;Chur;Planaterrastrasse;16;7000;0;Chur;2759862.983;1190901.388;de
1738609;0;GR;3901;Chur;Planaterrastrasse;20;7000;0;Chur;2759897.903;1190851.632;de
1738610;0;GR;3901;Chur;Reichsgasse;1;7000;0;Chur;2759796.358;1191044.719;de
1738611;0;GR;3901;Chur;Reichsgasse;5;7000;0;Chur;2759819.437;1191037.46;de
1738612;0;GR;3901;Chur;Reichsgasse;9;7000;0;Chur;2759825.474;1191007.719;de
1738613;0;GR;3901;Chur;Reichsgasse;10;7000;0;Chur;2759782.667;1191017.572;de
1738614;0;GR;3901;Chur;Reichsgasse;11;7000;0;Chur;2759791.237;1191014.031;de
1738615;0;GR;3901;Chur;Reichsgasse;12;7000;0;Chur;2759781.535;1191006.257;de
1738616;0;GR;3901;Chur;Reichsgasse;14;7000;0;Chur;2759780.301;1190999.262;de
1738617;0;GR;3901;Chur;Reichsgasse;17;7000;0;Chur;2759821.843;1190986.971;de
1738618;0;GR;3901;Chur;Reichsgasse;18;7000;0;Chur;2759778.448;1190989.694;de
1738619;0;GR;3901;Chur;Reichsgasse;19;7000;0;Chur;2759809.633;1190977.853;de
1738620;0;GR;3901;Chur;Reichsgasse;24;7000;0;Chur;2759768.791;1190950.117;de
1738621;0;GR;3901;Chur;Reichsgasse;25;7000;0;Chur;2759779.261;1190956.394;de
1738622;0;GR;3901;Chur;Reichsgasse;27;7000;0;Chur;2759793.68;1190943.102;de
1738623;0;GR;3901;Chur;Reichsgasse;28;7000;0;Chur;2759766.411;1190942.167;de
1738624;0;GR;3901;Chur;Reichsgasse;29;7000;0;Chur;2759807.521;1190923.304;de
1738625;0;GR;3901;Chur;Reichsgasse;30;7000;0;Chur;2759760.342;1190930.851;de
1738626;0;GR;3901;Chur;Reichsgasse;40;7000;0;Chur;2759746.763;1190889.188;de
1738627;0;GR;3901;Chur;Reichsgasse;42;7000;0;Chur;2759745.424;1190881.576;de
1738628;0;GR;3901;Chur;Reichsgasse;44;7000;0;Chur;2759744.601;1190874.169;de
1738629;0;GR;3901;Chur;Reichsgasse;46;7000;0;Chur;2759742.03;1190860.179;de
1738630;0;GR;3901;Chur;Reichsgasse;47;7000;0;Chur;2759739.04;1190848.927;de
1738631;0;GR;3901;Chur;Reichsgasse;48;7000;0;Chur;2759733.389;1190855.138;de
1738632;0;GR;3901;Chur;Reichsgasse;49;7000;0;Chur;2759725.704;1190844.328;de
1738633;0;GR;3901;Chur;Reichsgasse;50;7000;0;Chur;2759720.736;1190854.007;de
1738634;0;GR;3901;Chur;Reichsgasse;52;7000;0;Chur;2759709.317;1190850.406;de
1738635;0;GR;3901;Chur;Reichsgasse;54;7000;0;Chur;2759709.009;1190843.72;de
1738636;0;GR;3901;Chur;Reichsgasse;55;7000;0;Chur;2759713.975;1190823.475;de
1738637;0;GR;3901;Chur;Reichsgasse;57;7000;0;Chur;2759712.2;1190814.265;de
1738638;0;GR;3901;Chur;Reichsgasse;59;7000;0;Chur;2759710.574;1190804.697;de
1738639;0;GR;3901;Chur;Reichsgasse;61;7000;0;Chur;2759707.986;1190792.542;de
1738640;0;GR;3901;Chur;Reichsgasse;64;7000;0;Chur;2759697.09;1190783.134;de
1738641;0;GR;3901;Chur;Reichsgasse;65;7000;0;Chur;2759704.255;1190779.001;de
1738642;0;GR;3901;Chur;Reichsgasse;69;7000;0;Chur;2759699.441;1190760.407;de
1738643;0;GR;3901;Chur;Reichsgasse;71;7000;0;Chur;2759696.071;1190746.988;de
1738644;0;GR;3901;Chur;Süsswinkelgasse;1;7000;0;Chur;2759749.234;1190845.491;de
1738645;0;GR;3901;Chur;Süsswinkelgasse;4;7000;0;Chur;2759745.433;1190832.16;de
1738646;0;GR;3901;Chur;Süsswinkelgasse;5;7000;0;Chur;2759764.817;1190831.506;de
1738647;0;GR;3901;Chur;Süsswinkelgasse;6;7000;0;Chur;2759750.225;1190825.29;de
1738648;0;GR;3901;Chur;Süsswinkelgasse;9;7000;0;Chur;2759772.839;1190807.754;de
1738649;0;GR;3901;Chur;Süsswinkelgasse;10;7000;0;Chur;2759766.793;1190795.076;de
1738650;0;GR;3901;Chur;Süsswinkelgasse;11;7000;0;Chur;2759779.854;1190790.635;de
1738651;0;GR;3901;Chur;Süsswinkelgasse;12;7000;0;Chur;2759764.343;1190779.522;de
1738652;0;GR;3901;Chur;Süsswinkelgasse;15;7000;0;Chur;2759772.073;1190778.698;de
1738653;0;GR;3901;Chur;Süsswinkelgasse;16;7000;0;Chur;2759767.033;1190765.06;de
1738654;0;GR;3901;Chur;Sennhofstrasse;8;7000;0;Chur;2759782.982;1190825.91;de
1738655;0;GR;3901;Chur;Sennhofstrasse;9;7000;0;Chur;2759801.543;1190828.579;de
1738656;0;GR;3901;Chur;Sennhofstrasse;10;7000;0;Chur;2759797.9;1190823.596;de
1738657;0;GR;3901;Chur;Sennhofstrasse;11;7000;0;Chur;2759811.475;1190822.21;de
1738658;0;GR;3901;Chur;Sennhofstrasse;12;7000;0;Chur;2759800.196;1190822.851;de
1738659;0;GR;3901;Chur;Sennhofstrasse;14;7000;0;Chur;2759813.552;1190807.567;de
1738660;0;GR;3901;Chur;Sennhofstrasse;17;7000;0;Chur;2759835.62;1190795.311;de
1738661;0;GR;3901;Chur;Sennhofstrasse;18;7000;0;Chur;2759812.716;1190771.464;de
1738662;0;GR;3901;Chur;Sennhofstrasse;20;7000;0;Chur;2759833.995;1190772.122;de
1738663;0;GR;3901;Chur;Lukmaniergasse;4;7000;0;Chur;2759666.595;1190937.8;de
1738664;0;GR;3901;Chur;Lukmaniergasse;8;7000;0;Chur;2759681.698;1190929.605;de
1738665;0;GR;3901;Chur;Lukmaniergasse;10;7000;0;Chur;2759691.239;1190927.848;de
1738666;0;GR;3901;Chur;Lukmaniergasse;11;7000;0;Chur;2759695.416;1190937.299;de
1738667;0;GR;3901;Chur;Lukmaniergasse;15;7000;0;Chur;2759706.804;1190930.966;de
1738668;0;GR;3901;Chur;Poststrasse;2;7000;0;Chur;2759632.76;1190954.171;de
1738669;0;GR;3901;Chur;Poststrasse;3;7000;0;Chur;2759653.357;1190928.753;de
1738670;0;GR;3901;Chur;Poststrasse;5;7000;0;Chur;2759671.185;1190918.68;de
1738671;0;GR;3901;Chur;Poststrasse;6;7000;0;Chur;2759641.24;1190913.349;de
1738672;0;GR;3901;Chur;Poststrasse;7;7000;0;Chur;2759656.197;1190913.654;de
1738673;0;GR;3901;Chur;Poststrasse;14;7000;0;Chur;2759649.351;1190874.091;de
1738674;0;GR;3901;Chur;Poststrasse;22;7000;0;Chur;2759656.736;1190837.13;de
1738675;0;GR;3901;Chur;Poststrasse;24;7000;0;Chur;2759660.609;1190810.102;de
1738676;0;GR;3901;Chur;Poststrasse;30;7000;0;Chur;2759663.219;1190795.101;de
1738677;0;GR;3901;Chur;Poststrasse;36;7000;0;Chur;2759663.424;1190754.732;de
1738678;0;GR;3901;Chur;Poststrasse;37;7000;0;Chur;2759674.289;1190747.547;de
1738679;0;GR;3901;Chur;Poststrasse;39;7000;0;Chur;2759673.542;1190737.486;de
1738680;0;GR;3901;Chur;Poststrasse;40;7000;0;Chur;2759664.956;1190729.365;de
1738681;0;GR;3901;Chur;Poststrasse;41;7000;0;Chur;2759673.296;1190731.805;de
1738682;0;GR;3901;Chur;Grabenstrasse;5;7000;0;Chur;2759738.387;1191023.361;de
1738683;0;GR;3901;Chur;Grabenstrasse;15;7000;0;Chur;2759678.738;1190997.112;de
1738684;0;GR;3901;Chur;Grabenstrasse;19;7000;0;Chur;2759656.326;1190978.115;de
1738685;0;GR;3901;Chur;Grabenstrasse;34;7000;0;Chur;2759506.621;1190838.04;de
1738686;0;GR;3901;Chur;Grabenstrasse;38;7000;0;Chur;2759482.05;1190811.081;de
1738687;0;GR;3901;Chur;Grabenstrasse;40;7000;0;Chur;2759469.222;1190797.931;de
1738689;0;GR;3901;Chur;Grabenstrasse;43;7000;0;Chur;2759480.198;1190772.239;de
1738690;0;GR;3901;Chur;Grabenstrasse;45;7000;0;Chur;2759470.835;1190762.52;de
1738691;0;GR;3901;Chur;Grabenstrasse;47;7000;0;Chur;2759460.933;1190752.32;de
1738692;0;GR;3901;Chur;Grabenstrasse;55;7000;0;Chur;2759448.677;1190710.234;de
1738693;0;GR;3901;Chur;Storchengasse;7;7000;0;Chur;2759709.125;1190978.277;de
1738694;0;GR;3901;Chur;Storchengasse;8;7000;0;Chur;2759698.351;1190968.828;de
1738695;0;GR;3901;Chur;Storchengasse;11;7000;0;Chur;2759722.644;1190978.698;de
1738696;0;GR;3901;Chur;Storchengasse;15;7000;0;Chur;2759731.2;1190977.537;de
1738697;0;GR;3901;Chur;Storchengasse;17;7000;0;Chur;2759743.577;1190976.429;de
1738698;0;GR;3901;Chur;Storchengasse;18;7000;0;Chur;2759746.694;1190968.217;de
1738699;0;GR;3901;Chur;Vazerolgasse;1;7000;0;Chur;2759722.181;1190960.366;de
1738700;0;GR;3901;Chur;Vazerolgasse;2;7000;0;Chur;2759714.38;1190957.686;de
1738701;0;GR;3901;Chur;Vazerolgasse;5;7000;0;Chur;2759726.886;1190933.864;de
1738702;0;GR;3901;Chur;Vazerolgasse;6;7000;0;Chur;2759713.374;1190939.945;de
1738703;0;GR;3901;Chur;Vazerolgasse;12;7000;0;Chur;2759710.879;1190913.805;de
1738704;0;GR;3901;Chur;Vazerolgasse;14;7000;0;Chur;2759709.955;1190899.304;de
1738705;0;GR;3901;Chur;Vazerolgasse;16;7000;0;Chur;2759709.032;1190890.253;de
1738706;0;GR;3901;Chur;Vazerolgasse;19;7000;0;Chur;2759713.786;1190876.246;de
1738707;0;GR;3901;Chur;Bankstrasse;3;7000;0;Chur;2759688.334;1190886.719;de
1738708;0;GR;3901;Chur;Bankstrasse;6;7000;0;Chur;2759686.696;1190863.322;de
1738709;0;GR;3901;Chur;Bankstrasse;7;7000;0;Chur;2759699.025;1190877.81;de
1738710;0;GR;3901;Chur;Bankstrasse;8;7000;0;Chur;2759701.463;1190864.587;de
1738711;0;GR;3901;Chur;Hegisplatz;2;7000;0;Chur;2759789.14;1190786.946;de
1738712;0;GR;3901;Chur;Hegisplatz;4;7000;0;Chur;2759809.135;1190795.821;de
1738713;0;GR;3901;Chur;Hegisplatz;6;7000;0;Chur;2759796.523;1190797.428;de
1738714;0;GR;3901;Chur;Karlihofplatz;1;7000;0;Chur;2759798.841;1190853.587;de
1738716;0;GR;3901;Chur;Karlihofplatz;5;7000;0;Chur;2759748.317;1190855.294;de
1738717;0;GR;3901;Chur;Mühleplatz;5;7000;0;Chur;2759700.025;1190833.04;de
1738718;0;GR;3901;Chur;Scharfrichtergasse;3;7000;0;Chur;2759766.003;1191017.722;de
1738719;0;GR;3901;Chur;Scharfrichtergasse;11;7000;0;Chur;2759729.175;1191002.618;de
1738720;0;GR;3901;Chur;Fontanastrasse;15;7000;0;Chur;2759427.836;1190893.954;de
1738721;0;GR;3901;Chur;Fontanastrasse;16;7000;0;Chur;2759433.595;1190926.983;de
1738722;0;GR;3901;Chur;Stadtgartenweg;6;7000;0;Chur;2759475.639;1190949.462;de
1738723;0;GR;3901;Chur;Stadtgartenweg;10;7000;0;Chur;2759471.834;1190927.731;de
1738724;0;GR;3901;Chur;Steinbruchstrasse;2;7000;0;Chur;2759816.268;1191058.706;de
1738726;0;GR;3901;Chur;Steinbruchstrasse;4a;7000;0;Chur;2759831.919;1191026.663;de
1738727;0;GR;3901;Chur;Steinbruchstrasse;6;7000;0;Chur;2759850.295;1191067.327;de
1738728;0;GR;3901;Chur;Steinbruchstrasse;16;7000;0;Chur;2759921.36;1191133.919;de
1738729;0;GR;3901;Chur;Theaterweg;7;7000;0;Chur;2759763.177;1191118.797;de
1738730;0;GR;3901;Chur;Kauffmannstrasse;6;7000;0;Chur;2759711.911;1191064.082;de
1738731;0;GR;3901;Chur;Quaderstrasse;2;7000;0;Chur;2759619.973;1191130.116;de
1738732;0;GR;3901;Chur;Quaderstrasse;16;7000;0;Chur;2759707.54;1191145.244;de
1738733;0;GR;3901;Chur;Quaderstrasse;18;7000;0;Chur;2759729.71;1191149.241;de
1738734;0;GR;3901;Chur;Quaderstrasse;19;7000;0;Chur;2759731.682;1191172.225;de
1738735;0;GR;3901;Chur;Quaderstrasse;22;7000;0;Chur;2759758.343;1191156.392;de
1738736;0;GR;3901;Chur;Quaderstrasse;23;7000;0;Chur;2759755.37;1191176.758;de
1738740;0;GR;3901;Chur;Calvenweg;2;7000;0;Chur;2759693.841;1191219.74;de
1738741;0;GR;3901;Chur;Calvenweg;4;7000;0;Chur;2759701.558;1191221.398;de
1738742;0;GR;3901;Chur;Calvenweg;8;7000;0;Chur;2759741.883;1191224.684;de
1738743;0;GR;3901;Chur;Calvenweg;10;7000;0;Chur;2759754.801;1191224.77;de
1738744;0;GR;3901;Chur;Ottostrasse;4;7000;0;Chur;2759517.629;1191246.902;de
1738745;0;GR;3901;Chur;Ottostrasse;6;7000;0;Chur;2759536.024;1191252.213;de
1738746;0;GR;3901;Chur;Ottostrasse;17;7000;0;Chur;2759618.542;1191312.978;de
1738747;0;GR;3901;Chur;Ottoplatz;1;7000;0;Chur;2759646.191;1191306.089;de
1738749;0;GR;3901;Chur;Ottoplatz;4;7000;0;Chur;2759683.604;1191310.167;de
1738750;0;GR;3901;Chur;Ottostrasse;23;7000;0;Chur;2759712.195;1191301.13;de
1738752;0;GR;3901;Chur;Ottostrasse;25;7000;0;Chur;2759734.472;1191300.136;de
1738754;0;GR;3901;Chur;Ottostrasse;29;7000;0;Chur;2759755.171;1191298.592;de
1738755;0;GR;3901;Chur;Ottostrasse;30;7000;0;Chur;2759766.397;1191276.356;de
1738756;0;GR;3901;Chur;Ottostrasse;33;7000;0;Chur;2759775.321;1191297.042;de
1738757;0;GR;3901;Chur;Ottostrasse;35;7000;0;Chur;2759792.652;1191294.506;de
1738759;0;GR;3901;Chur;Brandisstrasse;8;7000;0;Chur;2759734.803;1191359.459;de
1738760;0;GR;3901;Chur;Brandisstrasse;12;7000;0;Chur;2759772;1191338;de
1738761;0;GR;3901;Chur;Brandisstrasse;15;7000;0;Chur;2759777.19;1191410.95;de
1738762;0;GR;3901;Chur;Rosenweg;1;7000;0;Chur;2759715.289;1191401.184;de
1738763;0;GR;3901;Chur;Salisstrasse;2;7000;0;Chur;2759608.329;1191420.831;de
1738764;0;GR;3901;Chur;Salisstrasse;4;7000;0;Chur;2759618.229;1191425.655;de
1738765;0;GR;3901;Chur;Salisstrasse;6;7000;0;Chur;2759631.813;1191424.222;de
1738766;0;GR;3901;Chur;Salisstrasse;7;7000;0;Chur;2759658.031;1191452.808;de
1738767;0;GR;3901;Chur;Salisstrasse;11;7000;0;Chur;2759685.357;1191453.817;de
1738768;0;GR;3901;Chur;Salisstrasse;12;7000;0;Chur;2759700.825;1191427.552;de
1738769;0;GR;3901;Chur;Salisstrasse;14;7000;0;Chur;2759720.366;1191428.422;de
1738770;0;GR;3901;Chur;Salisstrasse;15;7000;0;Chur;2759713.516;1191454.495;de
1738771;0;GR;3901;Chur;Salisstrasse;17;7000;0;Chur;2759748.53;1191456.63;de
1738772;0;GR;3901;Chur;Salisstrasse;20;7000;0;Chur;2759773.373;1191432.141;de
1738773;0;GR;3901;Chur;Salisstrasse;21;7000;0;Chur;2759780.537;1191455.148;de
1738775;0;GR;3901;Chur;Rigastrasse;2;7000;0;Chur;2759641.771;1191495.167;de
1738776;0;GR;3901;Chur;Rigastrasse;3;7000;0;Chur;2759647.42;1191526.796;de
1738777;0;GR;3901;Chur;Rigastrasse;4;7000;0;Chur;2759665.686;1191493.889;de
1738778;0;GR;3901;Chur;Rigastrasse;5;7000;0;Chur;2759655.091;1191528.059;de
1738779;0;GR;3901;Chur;Rigastrasse;6;7000;0;Chur;2759684.203;1191496.164;de
1738780;0;GR;3901;Chur;Rigastrasse;7;7000;0;Chur;2759677.649;1191526.313;de
1738781;0;GR;3901;Chur;Rigastrasse;9;7000;0;Chur;2759695.885;1191530.173;de
1738783;0;GR;3901;Chur;Rigastrasse;11;7000;0;Chur;2759702.685;1191533.353;de
1738784;0;GR;3901;Chur;Rigastrasse;14;7000;0;Chur;2759742.241;1191505.986;de
1738785;0;GR;3901;Chur;Rigastrasse;15;7000;0;Chur;2759734.397;1191535.573;de
1738786;0;GR;3901;Chur;Rigastrasse;19;7000;0;Chur;2759772.582;1191542.882;de
1738787;0;GR;3901;Chur;Alexanderstrasse;1;7000;0;Chur;2759573.252;1191173.288;de
1738788;0;GR;3901;Chur;Alexanderstrasse;2;7000;0;Chur;2759602.197;1191192.411;de
1738789;0;GR;3901;Chur;Alexanderstrasse;8;7000;0;Chur;2759601.9;1191207.003;de
1738790;0;GR;3901;Chur;Alexanderstrasse;14;7000;0;Chur;2759601.931;1191229.545;de
1738791;0;GR;3901;Chur;Alexanderstrasse;16;7000;0;Chur;2759599.219;1191250.761;de
1738792;0;GR;3901;Chur;Alexanderstrasse;28;7000;0;Chur;2759591.641;1191372.548;de
1738793;0;GR;3901;Chur;Alexanderstrasse;42;7000;0;Chur;2759633.704;1191525.17;de
1738794;0;GR;3901;Chur;Alexanderstrasse;46;7000;0;Chur;2759648.617;1191563.128;de
1738795;0;GR;3901;Chur;Alexanderstrasse;48;7000;0;Chur;2759659.942;1191593.288;de
1738797;0;GR;3901;Chur;Zedernweg;1;7000;0;Chur;2759604.831;1191399.079;de
1738798;0;GR;3901;Chur;Zedernweg;4;7000;0;Chur;2759621.625;1191367.4;de
1738801;0;GR;3901;Chur;Bahnhofplatz;3;7000;0;Chur;2759470.377;1191288.755;de
1738802;0;GR;3901;Chur;Bahnhofplatz;2;7000;0;Chur;2759411.41;1191239.167;de
1738805;0;GR;3901;Chur;Hartbertstrasse;7;7000;0;Chur;2759654.591;1191224.669;de
1738806;0;GR;3901;Chur;Hartbertstrasse;17;7000;0;Chur;2759643.903;1191363.404;de
1738807;0;GR;3901;Chur;Hartbertstrasse;18;7000;0;Chur;2759661.275;1191358.72;de
1738808;0;GR;3901;Chur;Hartbertstrasse;20;7000;0;Chur;2759659.4;1191400.506;de
1738809;0;GR;3901;Chur;Hartbertstrasse;22;7000;0;Chur;2759673.15;1191402.398;de
1738810;0;GR;3901;Chur;Hartbertstrasse;26;7000;0;Chur;2759645.756;1191455.274;de
1738811;0;GR;3901;Chur;Bahnhofstrasse;3;7000;0;Chur;2759515.03;1191219.58;de
1738812;0;GR;3901;Chur;Bahnhofstrasse;7;7000;0;Chur;2759531.458;1191201.015;de
1738813;0;GR;3901;Chur;Bahnhofstrasse;9;7000;0;Chur;2759547.422;1191180.382;de
1738814;0;GR;3901;Chur;Steinbockstrasse;2;7000;0;Chur;2759415.388;1191158.738;de
1738815;0;GR;3901;Chur;Steinbockstrasse;8;7000;0;Chur;2759453.913;1191155.362;de
1738816;0;GR;3901;Chur;Bahnhofstrasse;14;7000;0;Chur;2759569.014;1191124.855;de
1738817;0;GR;3901;Chur;Bahnhofstrasse;16;7000;0;Chur;2759551.518;1191093.024;de
1738818;0;GR;3901;Chur;Bahnhofstrasse;20;7000;0;Chur;2759578.87;1191084.681;de
1738819;0;GR;3901;Chur;Bahnhofstrasse;21;7000;0;Chur;2759614.238;1191099.989;de
1738820;0;GR;3901;Chur;Bahnhofstrasse;22;7000;0;Chur;2759583.511;1191068.919;de
1738821;0;GR;3901;Chur;Bahnhofstrasse;25;7000;0;Chur;2759673.783;1191089.096;de
1738822;0;GR;3901;Chur;Bahnhofstrasse;40;7000;0;Chur;2759615.456;1191023.148;de
1738823;0;GR;3901;Chur;Bahnhofstrasse;42;7000;0;Chur;2759619.462;1191006.985;de
1738824;0;GR;3901;Chur;Bahnhofstrasse;44;7000;0;Chur;2759613.43;1190992.381;de
1738826;0;GR;3901;Chur;Tivolistrasse;3;7000;0;Chur;2759346.238;1191144.165;de
1738828;0;GR;3901;Chur;Tivolistrasse;7;7000;0;Chur;2759352.268;1191131.746;de
1738829;0;GR;3901;Chur;Gürtelstrasse;4;7000;0;Chur;2759328.048;1191070.494;de
1738830;0;GR;3901;Chur;Gürtelstrasse;8;7000;0;Chur;2759317.346;1191095.604;de
1738831;0;GR;3901;Chur;Maienweg;4;7000;0;Chur;2759308.507;1190870.21;de
1738832;0;GR;3901;Chur;Maienweg;6;7000;0;Chur;2759303.497;1190879.768;de
1738833;0;GR;3901;Chur;Maienweg;8;7000;0;Chur;2759320.578;1190889.141;de
1738834;0;GR;3901;Chur;Maienweg;12;7000;0;Chur;2759328.11;1190920.959;de
1738835;0;GR;3901;Chur;Untere Plessurstrasse;7;7000;0;Chur;2758993.395;1190928.593;de
1738836;0;GR;3901;Chur;Untere Plessurstrasse;9;7000;0;Chur;2758983.547;1190935.22;de
1738837;0;GR;3901;Chur;Untere Plessurstrasse;15;7000;0;Chur;2758955.511;1190955.583;de
1738838;0;GR;3901;Chur;Untere Plessurstrasse;19;7000;0;Chur;2758938.88;1190966.787;de
1738839;0;GR;3901;Chur;Untere Plessurstrasse;21;7000;0;Chur;2758929.148;1190974.301;de
1738840;0;GR;3901;Chur;Untere Plessurstrasse;23;7000;0;Chur;2758918.733;1190982.541;de
1738841;0;GR;3901;Chur;Untere Plessurstrasse;25;7000;0;Chur;2758908.384;1190990.574;de
1738842;0;GR;3901;Chur;Untere Plessurstrasse;27;7000;0;Chur;2758891.061;1190999.92;de
1738843;0;GR;3901;Chur;Aquasanastrasse;16;7000;0;Chur;2759312.368;1190952.208;de
1738844;0;GR;3901;Chur;Aquasanastrasse;18;7000;0;Chur;2759344.894;1190926.657;de
1738845;0;GR;3901;Chur;Aquasanastrasse;20;7000;0;Chur;2759337.21;1190916.25;de
1738846;0;GR;3901;Chur;Aquasanastrasse;22;7000;0;Chur;2759360.029;1190896.43;de
1738847;0;GR;3901;Chur;Aquasanastrasse;24;7000;0;Chur;2759334.192;1190902.888;de
1738848;0;GR;3901;Chur;Aquasanastrasse;27;7000;0;Chur;2759376.526;1190884.006;de
1738852;0;GR;3901;Chur;Aquasanastrasse;34;7000;0;Chur;2759368.442;1190819.919;de
1738853;0;GR;3901;Chur;Aquasanastrasse;38;7000;0;Chur;2759369.024;1190804.786;de
1738854;0;GR;3901;Chur;Obere Plessurstrasse;1;7000;0;Chur;2759403.299;1190721.795;de
1738855;0;GR;3901;Chur;Obere Plessurstrasse;5;7000;0;Chur;2759378.286;1190745.967;de
1738856;0;GR;3901;Chur;Obere Plessurstrasse;7;7000;0;Chur;2759357.227;1190756.532;de
